Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Age
1005950,"December 11, 2017",Pennsylvania,Aliquippa,500 block of Independence Rd,0,1,,Teen
1005517,"December 10, 2017",Iowa,Iowa City,Prairie du Chien Rd NE and 320th St NE,0,1,,Teen
1004682,"December 9, 2017",Kentucky,Garrison,Bill Chain Rd,0,1,,Teen
1005902,"December 9, 2017",Louisiana,Plaquemine,,0,1,,Teen
1004276,"December 7, 2017",Mississippi,Greenville,230 South Clay Street,0,1,,Teen
1002886,"December 7, 2017",New Jersey,Woodbine,Cape May Ave,0,1,,Teen
1013474,"December 6, 2017",Missouri,Independence,S Willis Ave and W Maple Ave,0,1,,Teen
1001657,"December 5, 2017",Virginia,Hampton,2500 block of Laguard Dr,0,1,,Teen
1005526,"December 5, 2017",Iowa,Nodaway,Denver Ave and 110th St,0,1,,Teen
998416,"November 28, 2017",Nebraska,Greenwood,,0,1,,Teen
998863,"November 28, 2017",Texas,Houston,6300 block of Feather Creek Dr,0,1,,Teen
997021,"November 26, 2017",West Virginia,Saint Albans,132 Miracle Dr,0,1,,Teen
995766,"November 26, 2017",New York,Middletown,1 Galleria Dr,0,2,,Teen
994780,"November 24, 2017",Tennessee,Memphis (Hickory Hill),3900 block of Germantown Road,0,1,,Teen
993463,"November 22, 2017",North Carolina,Woodleaf,2700 Block of Needmore Rd,0,1,,Teen
993906,"November 22, 2017",Georgia,Macon,Roy St,0,1,,Teen
993061,"November 21, 2017",Georgia,Macon,4006 Mercer University Dr,0,1,,Teen
993516,"November 21, 2017",Ohio,Cleveland,E 115th St,0,1,,Teen
993029,"November 21, 2017",Georgia,Augusta,2016 Central Ave,0,1,,Teen
993777,"November 20, 2017",West Virginia,Braxton (county),,0,1,,Teen
991700,"November 19, 2017",Alabama,Birmingham,Gaywood Cir and Montclair Rd,0,1,,Teen
988656,"November 15, 2017",Missouri,Richwoods,,0,1,,Teen
987171,"November 13, 2017",Arizona,Tolleson,S 99th Ave and W Lower Buckeye Rd,0,1,,Teen
987507,"November 12, 2017",Idaho,Roberts,Bassett Road,0,2,,Teen
986687,"November 12, 2017",Georgia,Atlanta,1944  Piedmont Cir NE,0,2,,Teen
988856,"November 11, 2017",Wisconsin,La Crosse (Lacrosse),3749 Mormon Coulee Rd,0,1,,Teen
984668,"November 9, 2017",Georgia,Atlanta,6015 Feldwood Rd,0,2,,Teen
984314,"November 9, 2017",Oregon,Beaverton (Aloha),21500 block of SW Peggy Ct,0,1,,Teen
983143,"November 7, 2017",Tennessee,Knoxville,Montvue and West Town Way,0,1,,Teen
983058,"November 5, 2017",West Virginia,Fairmont,Guffy St,0,1,,Teen
979619,"November 3, 2017",Michigan,Lansing,626 Marshall St,0,1,,Teen
980255,"November 3, 2017",Ohio,Columbus,1600 block of Walsh Ave,0,1,,Teen
977631,"October 30, 2017",Colorado,Longmont,100 block of Sunset St,0,1,,Teen
975476,"October 29, 2017",Florida,Cocoa,600 block of S Ridgewood Dr,0,1,,Teen
975839,"October 28, 2017",New York,Utica,1400 block of Seymour Ave,0,1,,Teen
976206,"October 28, 2017",Minnesota,Fisher,,0,1,,Teen
973031,"October 26, 2017",Illinois,Chicago,7900 S May St,0,1,,Teen
973387,"October 25, 2017",Wisconsin,Sheboygan (county),,0,1,,Teen
973026,"October 25, 2017",Illinois,Chicago,7700 S Peoria St,0,1,,Teen
967327,"October 23, 2017",Utah,Saint George,Rome Dr,0,1,,Teen
966557,"October 22, 2017",North Carolina,Denver,7600 block of Campground Rd,0,1,,Teen
966018,"October 22, 2017",Tennessee,Springfield,3555 Tom Austin Blvd,0,1,,Teen
967169,"October 22, 2017",Oklahoma,Enid,400 block of S Buchanan St,0,1,,Teen
965211,"October 21, 2017",Maryland,Elkridge,6400 block of Greenfield Rd,0,1,,Teen
1561857,"October 21, 2017",Wisconsin,St Croix (county),,0,1,,Teen
962965,"October 18, 2017",Tennessee,Memphis,Rose Creek Cove,0,1,,Teen
963437,"October 18, 2017",Mississippi,Pontotoc,Rental St,0,1,,Teen
963868,"October 18, 2017",Utah,Summit (county),,0,1,,Teen
962240,"October 17, 2017",Texas,Houston,8000 block of Boone St,0,1,,Teen
961721,"October 16, 2017",Mississippi,Mccomb,Howe Street,0,1,,Teen
960267,"October 15, 2017",Minnesota,Trimont,,0,1,,Teen
958796,"October 14, 2017",Arkansas,Blytheville,1100 block of Willow Street,0,1,,Teen
958635,"October 13, 2017",Tennessee,Nashville,1600 block of Hillside Ave,0,1,,Teen
957171,"October 11, 2017",Tennessee,Sevierville,Nichols St,0,1,,Teen
957001,"October 11, 2017",Florida,Lehigh Acres,1200 Block of Damen St,0,1,,Teen
957143,"October 11, 2017",Wisconsin,Milwaukee,1500 block of S Pearl St,0,1,,Teen
956456,"October 9, 2017",Delaware,New Castle,50 block of Briarcliff Dr,0,1,,Teen
955156,"October 7, 2017",Illinois,Bloomington,1400 block of N Lee St,0,1,,Teen
956618,"October 7, 2017",New Mexico,Las Cruces,9200 block of El Centro Blvd,0,1,,Teen
952432,"October 4, 2017",Tennessee,Cookeville,Southmeade Dr and Burgess Falls Rd,0,1,,Teen
949669,"October 1, 2017",Michigan,Grass Lake,200 block of Grass Lake Rd,0,1,,Teen
950685,"October 1, 2017",Michigan,White Lake,6200 block of Grass Lake Rd,0,1,,Teen
949007,"September 30, 2017",Mississippi,Horn Lake,Longwood Cove,1,1,,Teen
945969,"September 30, 2017",Florida,Deltona,Shingler Terrace,0,1,,Teen
945884,"September 29, 2017",Connecticut,Stamford,Bedford St,0,1,,Teen
941021,"September 23, 2017",Minnesota,Alexandria,,0,1,,Teen
940299,"September 22, 2017",North Carolina,Raleigh,5900 block of Farmwell Rd,0,1,,Teen
939963,"September 22, 2017",North Carolina,Falkland,S Main St and NC 43,0,1,,Teen
939825,"September 22, 2017",Florida,Umatilla,19200 CR 250,0,1,,Teen
939771,"September 21, 2017",Idaho,Weiser,,0,1,,Teen
935725,"September 17, 2017",Georgia,Macon,,0,1,,Teen
934594,"September 16, 2017",Texas,Hull,FM 770,0,1,,Teen
934839,"September 16, 2017",North Carolina,Durham,2111 Ashe St,0,1,,Teen
936340,"September 15, 2017",Mississippi,Magnolia,6121 Magnolia Progress Rd,0,1,,Teen
931976,"September 12, 2017",Washington,Everett,1800 block of 13th St,0,1,,Teen
934374,"September 10, 2017",Missouri,Bragg City,2nd St,0,1,,Teen
932087,"September 9, 2017",Kansas,Lawrence,25687 Alexander Road,0,1,,Teen
930854,"September 8, 2017",Mississippi,Greenville,1100 block of Wanda Dr,0,1,,Teen
927197,"September 4, 2017",Pennsylvania,Pittsburgh,825 Freeport Rd,0,1,,Teen
926732,"September 4, 2017",Mississippi,Gulfport,Hwy 49,0,1,,Teen
926085,"September 2, 2017",Louisiana,Saint Martinville (Parks),5300 block of Bridge Street Hwy,0,1,,Teen
927235,"September 2, 2017",Colorado,Aurora (Centennial),E Dorado Ave and S Malaya Ct,0,1,,Teen
925610,"September 1, 2017",Mississippi,Tupelo,508 Lumpkin Ave,0,1,,Teen
925335,"September 1, 2017",South Carolina,North Charleston,1087 E Montague Ave,0,1,,Teen
924986,"September 1, 2017",Georgia,Atlanta (Chamblee),2901 Clairmont Rd NE,0,1,,Teen
924603,"August 31, 2017",Florida,Jacksonville,12000 Block of McCormick Rd,0,1,,Teen
923114,"August 26, 2017",Ohio,Middletown,710 Kensington Ct,0,1,,Teen
920645,"August 25, 2017",Georgia,Savannah,800 block of W. 35th Street,0,1,,Teen
920624,"August 25, 2017",Missouri,Springfield,2100 block of N Nettleton Ave,0,1,,Teen
919129,"August 21, 2017",Georgia,Clem,,0,1,,Teen
917654,"August 20, 2017",Mississippi,Gulfport,19th St and 42nd Ave,0,1,,Teen
916856,"August 19, 2017",Illinois,Chicago,700 block of N Lawndale,0,1,,Teen
916769,"August 19, 2017",Ohio,Cleveland,100 Public Sq,0,1,,Teen
916726,"August 19, 2017",Missouri,Kansas City,5100 block of Eastern Ave,0,1,,Teen
914436,"August 15, 2017",Arizona,Queen Creek,,0,1,,Teen
914546,"August 14, 2017",South Carolina,North Charleston,3200 block of Dublin Road,0,1,,Teen
911555,"August 11, 2017",Colorado,Greeley,100 block of N 21st Ave,0,1,,Teen
910520,"August 10, 2017",Virginia,Roanoke,1118 Gilmer Ave NW,0,1,,Teen
910800,"August 10, 2017",Texas,Missouri City,10806 Cobblecreek Way,0,1,,Teen
909076,"August 8, 2017",Pennsylvania,Philadelphia,1200 block of W Tioga St,0,1,,Teen
909546,"August 8, 2017",Florida,Palatka,Green Dr,0,1,,Teen
908694,"August 7, 2017",Pennsylvania,Newport,500 block of Market St,0,1,,Teen
907996,"August 6, 2017",Florida,Port Saint Lucie,600 block of SW Homeland Rd,0,1,,Teen
907715,"August 6, 2017",Texas,New Braunfels,400 block of E San Antonio St,0,2,,Teen
904656,"August 2, 2017",Ohio,Columbus,2359 Grasmere Ave,0,1,,Teen
903183,"July 31, 2017",South Carolina,Myrtle Beach,3400 block of Hitchcock Way,0,1,,Teen
899329,"July 26, 2017",Iowa,Urbandale,9100 block of Willard Ct,0,1,,Teen
898148,"July 24, 2017",Montana,Three Forks,,0,1,,Teen
896953,"July 23, 2017",California,Escondido,1500 block of E Mission St,0,2,,Teen
896671,"July 22, 2017",Texas,Dallas,3100 block of Stag Rd,0,1,,Teen
895863,"July 21, 2017",Texas,Houston,200 block of Baker,0,1,,Teen
893594,"July 19, 2017",Kentucky,Nicholasville,US-68 and Brannon Rd,0,1,,Teen
891119,"July 12, 2017",New Jersey,Paulsboro,1100 Block of Spruce St,0,1,,Teen
898283,"July 11, 2017",South Carolina,Ridgeland,Village Dr,0,1,,Teen
886138,"July 7, 2017",Tennessee,Nashville,3000 block of Clifton Ave,0,1,,Teen
884804,"July 7, 2017",Florida,Macclenny,504 Quail Lane,0,1,,Teen
884043,"July 6, 2017",Georgia,Atlanta,900 block of Confederate Ave SE,0,1,,Teen
883513,"July 5, 2017",Tennessee,Memphis,Sandpiper Ave,0,1,,Teen
883149,"July 5, 2017",Louisiana,Baton Rouge,Jester Avenue,0,1,,Teen
883687,"July 4, 2017",New Jersey,Elizabeth,800 Block of Monroe Ave,0,1,,Teen
882876,"July 2, 2017",Idaho,Meridian,4000 block of W Ustick Rd,0,1,,Teen
881155,"July 2, 2017",Arkansas,Little Rock,W 32nd St and Irving Dr,0,2,,Teen
880038,"June 30, 2017",Illinois,Chicago,3200 block of West Madison,0,1,,Teen
879137,"June 30, 2017",Ohio,Dayton,Brenner Avenue,0,1,,Teen
880521,"June 29, 2017",Wisconsin,Bear Creek,,0,1,,Teen
878355,"June 29, 2017",South Carolina,Ridgeville,200 block of Varner Ridge Lane,0,1,,Teen
878149,"June 28, 2017",Illinois,Chicago,11500 Block of S Normal,0,1,,Teen
878462,"June 28, 2017",Arizona,Phoenix,S 91st Ave and W Lower Buckeye Rd,0,1,,Teen
878264,"June 28, 2017",Indiana,Fort Wayne,3400 block of Holton Avenue,0,1,,Teen
876126,"June 26, 2017",Texas,Houston,Amos St,0,1,,Teen
876396,"June 26, 2017",Alabama,Montgomery,1714 Coral Ln,1,1,,Teen
875090,"June 24, 2017",Ohio,Columbus,6421 E Broad St W,0,1,,Teen
874121,"June 23, 2017",Kentucky,Lexington,1000 block of Russell Cave,0,1,,Teen
874230,"June 23, 2017",Tennessee,Memphis,Yellowood Road,0,1,,Teen
873451,"June 22, 2017",Mississippi,Ridgeland,959 Lake Harbour Dr,0,1,,Teen
873392,"June 22, 2017",South Carolina,Florence,1411 E Old Marion Hwy,0,1,,Teen
872639,"June 21, 2017",Tennessee,Memphis,W Byfield Dr,0,1,,Teen
873361,"June 21, 2017",Michigan,Detroit,Cheyenne St,0,1,,Teen
870750,"June 18, 2017",North Carolina,Asheboro,619 City View St,0,1,,Teen
870680,"June 18, 2017",California,Rosamond,,0,1,,Teen
869455,"June 17, 2017",Oklahoma,Tulsa,5400 block of North Hartford,1,2,,Teen
870050,"June 17, 2017",Michigan,Taylor,9633 Telegraph Rd,0,1,,Teen
872756,"June 16, 2017",Virginia,Fredericksburg,Altoona Dr,0,1,,Teen
868762,"June 16, 2017",Tennessee,Memphis,1000 block of N McNeil St,0,1,,Teen
868765,"June 16, 2017",South Carolina,Jonesville,1180 SR S-44-240,0,1,,Teen
867776,"June 15, 2017",South Carolina,North Charleston,2000 block of Arbutus Ave,0,1,,Teen
866687,"June 13, 2017",North Carolina,Durham,300 block of Kilarney Dr,0,1,,Teen
867543,"June 13, 2017",Michigan,Lansing,900 Block of Walnut St,0,1,,Teen
867121,"June 12, 2017",North Carolina,Beaufort (county),,0,1,,Teen
860480,"June 5, 2017",Texas,San Angelo (Grape Creek),9900 block of Raccoon Road,0,1,,Teen
860542,"June 3, 2017",Michigan,Jackson,S Milwaukee St and Moore St,0,1,,Teen
858218,"June 2, 2017",Illinois,Chicago,7900 block of S May,0,1,,Teen
862242,"June 1, 2017",Minnesota,Ellendale,84820 310th St,0,1,,Teen
856940,"May 31, 2017",Mississippi,Jackson,Shadowlawn Dr and Sage Crest Ave,0,1,,Teen
857659,"May 29, 2017",Ohio,Cleveland,Ansel Rd and E 93rd St,0,1,,Teen
854953,"May 29, 2017",Kentucky,London,Fiechter Lane,0,1,,Teen
854591,"May 28, 2017",Indiana,Warsaw,920 Anchorage Road,0,1,,Teen
858358,"May 26, 2017",Colorado,Eagle (county),,0,1,,Teen
850505,"May 23, 2017",Washington,Tacoma,600 block of S Sprague Ave,0,1,,Teen
849962,"May 21, 2017",Florida,West Palm Beach,100 E 27th St,0,1,,Teen
849652,"May 20, 2017",Virginia,Petersburg,100 block of Perry St,0,1,,Teen
850128,"May 20, 2017",Indiana,Lafayette,3900 block of Amelia Avenue,0,1,,Teen
846964,"May 18, 2017",Washington,Vancouver,4710 NE 49th Ave,0,1,,Teen
846422,"May 17, 2017",Missouri,Saint Louis,5900 block of Lalite Ave,0,1,,Teen
845549,"May 16, 2017",Oregon,Prineville,,0,1,,Teen
844326,"May 14, 2017",Louisiana,Kenner,3244 Georgia Ave,0,1,,Teen
844184,"May 13, 2017",Tennessee,Memphis,4500 block of Dearing Rd,0,1,,Teen
842892,"May 13, 2017",Indiana,Goshen,2200 block of Edward Drive,0,1,,Teen
846324,"May 11, 2017",Kentucky,Greenup (county),,0,1,,Teen
840187,"May 10, 2017",North Carolina,Taylorsville (Ellendale),Zeb Watts Road,0,1,,Teen
840264,"May 9, 2017",Indiana,Pekin,10800 block of Honey Run Rd,0,1,,Teen
840177,"May 9, 2017",Nevada,Sparks,Pyramid Way and York Way,0,1,,Teen
1105636,"May 9, 2017",Idaho,Bonner (county),,0,1,,Teen
838812,"May 8, 2017",Michigan,New Baltimore (Chesterfield Township),25000 block of Briartowne Boulevard,0,1,,Teen
839089,"May 6, 2017",Nebraska,Linwood,,0,1,,Teen
837774,"May 6, 2017",Missouri,Saint Louis,1900 block of President St,0,1,,Teen
1161849,"May 6, 2017",Pennsylvania,Bristol,700 block of Spruce St,0,1,,Teen
837357,"May 5, 2017",Texas,San Angelo,800 block of Upton St,0,1,,Teen
836821,"May 4, 2017",New York,Smyrna,,0,1,,Teen
836227,"May 4, 2017",Florida,Pensacola (Bellview),Wickford Ln and Durham Dr,0,1,,Teen
851834,"May 3, 2017",Iowa,Iowa City,,0,1,,Teen
835192,"May 2, 2017",Wisconsin,Green Bay,Plymouth and Fisk,0,1,,Teen
833909,"May 2, 2017",Florida,Lake Worth,Holiday Dr and Lake Worth Rd,0,1,,Teen
837433,"May 2, 2017",Illinois,Chicago,South Halsted and 18th St,0,1,,Teen
833641,"May 1, 2017",Virginia,Newport News,1300 block of Roanoke Ave,0,1,,Teen
833829,"April 29, 2017",Kentucky,Radcliff,Daneswood Court,0,1,,Teen
831246,"April 28, 2017",North Dakota,Dickinson,300 block of Anna St,0,1,,Teen
831885,"April 28, 2017",North Carolina,Fuquay Varina,Fishing Ct,0,1,,Teen
833289,"April 28, 2017",New York,Bronx,848 Thieriot Avenue,0,1,,Teen
832172,"April 26, 2017",Georgia,Oglethorpe (county),,0,1,,Teen
829596,"April 25, 2017",Rhode Island,Central Falls,Parker St,0,1,,Teen
828872,"April 25, 2017",Louisiana,Baton Rouge,S 16th St at Wisteria St,0,1,,Teen
827871,"April 24, 2017",Mississippi,Jackson,2000 block of Martin Luther King Jr. Drive,0,1,,Teen
827650,"April 24, 2017",Pennsylvania,Philadelphia,5300 block of Lindbergh Blvd,0,1,,Teen
826547,"April 22, 2017",Minnesota,Hawley,,0,1,,Teen
825249,"April 19, 2017",Missouri,Saint Louis,1900 block of Hebert St,0,1,,Teen
835805,"April 16, 2017",New York,South Dayton,,0,1,,Teen
821797,"April 16, 2017",Utah,Midvale,7940 Main St,0,1,,Teen
820165,"April 14, 2017",Tennessee,Memphis,7638 Riggory Cove,0,1,,Teen
820297,"April 13, 2017",Texas,Lubbock,3200 block of 33rd St,0,1,,Teen
820838,"April 12, 2017",California,Montebello,200 block of N 6th,0,1,,Teen
816113,"April 8, 2017",Pennsylvania,Punxsutawney,693 E Market Street,0,1,,Teen
816105,"April 8, 2017",Pennsylvania,Punxsutawney,693 E Market St,0,1,,Teen
813686,"April 6, 2017",Virginia,Newport News,600 block of Dresden Dr,0,1,,Teen
813313,"April 4, 2017",Virginia,Newport News,684 Dresden Drive,0,1,,Teen
811970,"April 3, 2017",Alabama,Tuscaloosa,600 block of Crescent Ridge Rd,0,1,,Teen
809924,"April 2, 2017",Virginia,Richmond,1900 block of Redd Street,0,1,,Teen
807615,"March 29, 2017",California,Indio,,0,1,,Teen
811717,"March 28, 2017",Iowa,Marion,Mary Drive,0,1,,Teen
806311,"March 27, 2017",California,San Diego,6000 Brooklyn Ave,0,1,,Teen
806216,"March 27, 2017",Michigan,Roseville,26000 block of Pattow Street,0,1,,Teen
804189,"March 26, 2017",Virginia,Virginia Beach,3700 block of Landstown Rd,0,2,,Teen
889235,"March 26, 2017",California,Lodi,School St and Tamarack Dr,0,1,,Teen
804071,"March 25, 2017",Virginia,Virginia Beach,3700 block of Landstown Road,0,2,,Teen
802691,"March 24, 2017",Kansas,Wichita,1800 block of South Broadway,0,3,,Teen
802370,"March 24, 2017",Tennessee,Nashville,3000 block of Nolensville Pike,0,1,,Teen
800218,"March 21, 2017",Virginia,Cana,8161 Wards Gap Road,0,1,,Teen
799592,"March 21, 2017",Florida,Fellsmere,9900 block of 134th Ct,0,1,,Teen
799311,"March 20, 2017",Michigan,Detroit,13700 block of Pfent St,0,1,,Teen
799848,"March 18, 2017",Colorado,Denver (Northglenn),18000 block of Washington St,0,1,,Teen
795052,"March 15, 2017",Arkansas,Mountainburg,,0,2,,Teen
793713,"March 13, 2017",Michigan,Lansing,900 block of N Walnut St,0,1,,Teen
792870,"March 12, 2017",Texas,Austin,700 block of Hatton Hill Lane,0,1,,Teen
792414,"March 10, 2017",Arkansas,Little Rock,304 Santa Fe Trail,0,2,,Teen
786998,"March 2, 2017",Arkansas,Springdale,100 block of Sunny Dale Dr,0,1,,Teen
785002,"February 28, 2017",Louisiana,New Roads,Highway 10,0,2,,Teen
781995,"February 24, 2017",Arkansas,Osceola,4610 W Keiser Ave,0,1,,Teen
781840,"February 23, 2017",Nebraska,Lincoln,2100 block of A St,0,1,,Teen
780731,"February 22, 2017",Kansas,Wichita (Park City),500 E 63rd Street North,0,1,,Teen
829043,"February 22, 2017",Michigan,Genesee (county),,0,1,,Teen
780664,"February 22, 2017",California,Bakersfield,1311 Reese Street,0,1,,Teen
779833,"February 21, 2017",Ohio,Massillon,2600 Harold Ave SE,0,1,,Teen
776988,"February 17, 2017",New York,Binghamton,121 Susquehanna St,0,4,,Teen
774473,"February 13, 2017",South Carolina,North Charleston,4616 Hyde Ave,0,1,,Teen
782651,"February 13, 2017",Florida,Bryceville,1504 County Road 119,0,1,,Teen
774835,"February 12, 2017",California,Victorville,16800 Block of Tracy St,0,1,,Teen
774150,"February 12, 2017",South Carolina,Great Falls,3035 Scott Road,0,2,,Teen
771472,"February 9, 2017",Ohio,Masury,500 block of Nellie St,0,1,,Teen
771213,"February 9, 2017",Kansas,Wilson,400 block of 30th St,0,1,,Teen
768031,"February 4, 2017",South Carolina,Ridgeland,100 block of Wise Street,0,1,,Teen
766957,"February 3, 2017",South Carolina,North Charleston,4800 block of Gaynor Avenue,0,1,,Teen
767312,"February 3, 2017",Pennsylvania,Allentown,5th and Allen Streets,0,1,,Teen
763676,"January 29, 2017",Illinois,Springfield,200 block of East Canedy Street,0,1,,Teen
762778,"January 28, 2017",Connecticut,Vernon Rockville (Vernon),102 Talcott Ave,0,1,,Teen
762214,"January 27, 2017",Washington,Mill Creek,15310 Main St,0,1,,Teen
761460,"January 23, 2017",Arizona,Mesa,Stapley Drive and Main Street,0,1,,Teen
759053,"January 20, 2017",Virginia,Callaway,200 block of Isolane Road,0,1,,Teen
752672,"January 16, 2017",South Carolina,Aiken,Robinwood Drive,0,1,,Teen
751555,"January 15, 2017",Pennsylvania,Warriors Mark,Scotia Range Rd,0,1,,Teen
751835,"January 15, 2017",Louisiana,Shreveport,7100 block of W Canal Blvd,0,1,,Teen
751234,"January 14, 2017",Florida,Seminole,11439 60th Terrace N,0,1,,Teen
751394,"January 14, 2017",Ohio,Cincinnati (North College Hill),6800 block of Parish Road,0,1,,Teen
755145,"January 14, 2017",Mississippi,Iuka,,0,1,,Teen
751376,"January 14, 2017",South Carolina,Union (county),,0,1,,Teen
747630,"January 10, 2017",Louisiana,Baker,Shilo Dr,0,1,,Teen
748115,"January 7, 2017",Washington,Seattle,27th SW and SW Cambridge,0,1,,Teen
746288,"January 7, 2017",Missouri,Florissant,3500 block of Sugar Crest Dr,0,1,,Teen
745445,"January 7, 2017",Michigan,Jackson,200 block of Griswold St,0,1,,Teen
740783,"January 2, 2017",Ohio,Columbus,680 block of Racine Avenue,0,1,,Teen
740877,"January 2, 2017",Kansas,Hutchinson,2203 West Nickerson Boulevard,0,1,,Teen
739727,"January 1, 2017",Georgia,Atlanta,,0,2,,Teen
741738,"December 31, 2016",North Carolina,Morganton,1419 Havenwood Drive,0,1,,Teen
741194,"December 31, 2016",North Carolina,Morgantown,Havenwood Dr,0,1,,Teen
738816,"December 29, 2016",Washington,Rock Island,,0,1,,Teen
738072,"December 29, 2016",Illinois,Thompsonville,Locust Grove Rd,0,3,,Teen
738336,"December 29, 2016",Texas,Lufkin,500 block of FM 843,0,1,,Teen
738085,"December 27, 2016",Pennsylvania,Tioga (county),,0,1,,Teen
735234,"December 27, 2016",Tennessee,Mount Juliet,Davis Corner Road,0,1,,Teen
735826,"December 27, 2016",Indiana,Campbellsburg,6900 block of North Starr Road,0,1,,Teen
734789,"December 27, 2016",Arizona,Phoenix,39th Avenue and Thomas Road,0,1,,Teen
734570,"December 24, 2016",Massachusetts,Westfield,Sackett Street,0,1,,Teen
733519,"December 24, 2016",Louisiana,Shreveport,5800 Block of Attaway Street,0,1,,Teen
736941,"December 21, 2016",South Carolina,Gaffney,,0,1,,Teen
730662,"December 20, 2016",Ohio,Cheshire,Turkey Run Rd,0,1,,Teen
728637,"December 18, 2016",North Carolina,Charlotte,4900 block of Arborwood Dr,0,1,,Teen
727937,"December 17, 2016",Texas,Waco,9th Street and Colcord Avenue,0,1,,Teen
727866,"December 17, 2016",Kentucky,Hopkinsville,117 N Kentucky Ave,0,1,,Teen
728424,"December 17, 2016",Florida,Saint Petersburg (St Petersburg),7949 50th Avenue North,0,1,,Teen
726420,"December 14, 2016",Ohio,Cleveland,Lee Rd and DeForest Ave,0,1,,Teen
724426,"December 12, 2016",Texas,College Station,700 Dominik Drive,0,1,,Teen
747559,"December 11, 2016",Missouri,Columbia,Ballenger Lane,0,1,,Teen
720740,"December 7, 2016",Illinois,Springfield,1100 block of East Mason Street,0,1,,Teen
719636,"December 5, 2016",Oklahoma,Mcalester,,0,1,,Teen
718314,"December 4, 2016",Florida,Kissimmee,5678 W Irlo Bronson Memorial Hwy,0,1,,Teen
721891,"December 4, 2016",Indiana,New Goshen,,0,1,,Teen
715747,"December 1, 2016",Louisiana,New Orleans,6000 block of Downman Road,0,1,,Teen
720693,"November 30, 2016",Oklahoma,Roff,County Rd 1610,0,1,,Teen
